Unnamed: 0,Sentences,Creation_Date,Date
428937,"MR. NEUFELD: No, there is a needle attached.",,
428938,There is a sheath over the needle and there is packaging over the sheath.,,
428939,THE COURT: All right.,,
428940,Hand that to juror no.,,
428941,"14, please.",,
428942,MR. NEUFELD: Thank you.,,
428943,(The exhibit was passed amongst the jurors.),,
428944,THE COURT: All right.,,
428945,The record should reflect that each of the jurors has had the opportunity to examine that item.,,
428946,All right.,,
428947,"Ladies and gentlemen, at this point we have no further witnesses to present to you this morning, so we are going to break a little early as far as you are concerned.",,
428948,"And just to let you know what the progress of the case is, I now have before me certain motions regarding whether or not I'm going to allow either side to call additional witnesses as to certain specific issues in the case.",,
428949,I have to decide who they can call and who they can't.,,
428950,"I anticipate that we will conclude, as I indicated to you, the presentation of all the witnesses this week, and argue next week, and that is still my expectation based upon what I know of the case.",,
428951,So please remember all my admonitions to you.,,
428952,"Don't discuss the case among yourselves, form any opinions about the case, don't conduct any deliberations until the matter has been submitted to you, do not allow anybody to communicate with you with regard to the case.",,
428953,"As far as the jury is concerned, we will stand in recess until--given what I know about the availability of the witnesses, if I do allow them, they will not be available until tomorrow, so as far as the jury is concerned, we will be in recess until nine o'clock.",,
428954,"As far as counsel are concerned, though, we will reconvene as soon as the jury has been escorted out of the courtroom.",,
428955,All right.,,
428956,Thank you.,,
428957,(Recess.),,
428958,"(The following proceedings were held in open court, out of the presence of the jury:) THE COURT: All right.",,
428959,Back on the record.,,
428960,All parties are again present.,,
428961,The jury is not present.,,
428962,"Counsel, what I suggest we do is set up an agenda for the issues that remain to be resolved before we proceed to the instruction of the jury, and arguments.",,
428963,"MR. COCHRAN: Thank you very kindly--thank you very kindly, your Honor.",,
428964,I think that is very appropriate.,,
428965,"We would like to--in addition to jury instructions, we do have some further exhibits I think you are going to have to deal with.",,
428966,THE COURT: Very few.,,
428967,MR. COCHRAN: Mr. Douglas will be ready on that.,,
428968,THE COURT: Probably less than 20.,,
428969,MR. COCHRAN: I think he has a sense of that.,,
428970,"Your Honor, what I would like to--and I think Miss Clark agrees with this--this afternoon, or even now if you wanted to, take up the issue regarding the length of arguments in this case, perhaps first.",,
428971,No.,,
428972,"2, Miss Chapman will be down shortly to argue this, the motion regarding the use of both sides, the ability of both sides to use videotape that has been shown to the jury, and also videotape of the actual testimony in certain instances, which we would have an opportunity to preview and get ready.",,
428973,We would like to take those two motions probably first.,,
428974,"In addition to that, Dean Uelmen is present, and as the court understands and realizes, we will undoubtedly ask for a further review of our earlier suppression motions in view of the attack on Mr. Vannatter's testimony.",,
428975,We think that issue is ripe again.,,
428976,"We did not bring it up yesterday because we wanted to give you an opportunity to deal with matters, and now that you resolve resolved that, we think it is appropriate.",,
428977,We will be ready to respond to the People's request for judicial notice motion and we have several other things that tie into jury instructions.,,
428978,The court will recall the page 4 staple incident.,,
428979,"At one point you had ruled, I believe, and indicated that the appropriate time for dealing with that would be in jury instructions, I believe, so that is something we think is very important to us.",,
428980,I made a final proposal to Miss Clark with regard to how we elevate this entire proceeding.,,
428981,"I would just like to say something, Judge.",,
428982,We are at the end of this trial and early on you said to us that we wanted to conduct ourselves in a manner so that when this is all over we could all go off and have dinner and we would be proud of the way we performed in this trial.,,
428983,"This has been very hard fought, but I'm hopeful at the end we can come back full circle to that point.",,
428984,I hope that that--nothing has happened at this point that will cause us not to do that.,,
428985,"I mean, everybody has been vigorous.",,
428986,"You have done your job, we have tried to do our job on both sides, and I hope we can still do that.",,
428987,And I proposed to Miss Clark this morning with regard to what we do from this point forward in argument which I think might restore some of that.,,
428988,"THE COURT: It is still my fondest hope, Mr. Cochran.",,
428989,"As I mentioned your colleague Dean Uelmen, I suspected at this point the invitation was only open to him and Mr. Hodgman.",,
428990,MR. COCHRAN: I understand.,,
428991,The rest of us will be trying to get back-- THE COURT: Back on the dinner list.,,
428992,"MR. COCHRAN: On the invited list, your Honor, and we are trying real hard to do that.",,
428993,"And I think it is one of the things about our system that makes it so great that we can fight very hard and are very, very earnest in our various positions, and I hope morally and ethically try to do the right thing.",,
428994,"But this is serious business from our standpoint, as you know, and from the People.",,
428995,We have a client that we have always held was wrongfully accused so we have done everything we could to try and represent him.,,
428996,"Thank you, your Honor.",,
428997,"THE COURT: Why don't we take up--Miss Clark, do you agree with the order of taking these matters up?",,
428998,"MS. CLARK: Yes, your Honor.",,
428999,THE COURT: All right.,,
429000,"Then let's address the length of closing arguments and the use of video, if we can, this morning, and then we will recess until 1:30.",,
429001,"MS. CLARK: I don't have any of my motions down with me, your Honor.",,
429002,"I didn't realize we were going to take it up right away, so I would like-- (Discussion held off the record between Deputy District Attorney and Defense counsel.)",,
429003,MR. COCHRAN: Would your Honor consider--we would like at 1:30 to do those two motions.,,
429004,"Dean Uelmen is ready with that other motion, so we wouldn't lose any time.",,
429005,"Would your Honor consider that, the suppression motion?",,
429006,MS. CLARK: At 1:30.,,
429007,MR. COCHRAN: You are not ready on that?,,
429008,"MS. CLARK: I do have somebody who could argue it, but they are not here right now.",,
429009,Everything is going to take a little bit of time.,,
429010,"THE COURT: Well, it looks like a long lunch hour.",,
429011,(Discussion held off the record between Deputy District Attorney and Defense counsel.),,
429012,"MS. CLARK: At 1:30-- THE COURT: Although, I must also say, as far as our discussion of the instructions are concerned, we are about a day ahead of schedule, so-- MS. CLARK: Not bad.",,
429013,THE COURT: And it would thrill me to death if I could instruct the jury Friday morning and then recess and then start our arguments on Tuesday.,,
429014,MS. CLARK: Okay.,,
429015,So-- (Discussion held off the record between Deputy District Attorney and Defense counsel.),,
429016,MS. CLARK: I got confused in there.,,
429017,(Discussion held off the record between Deputy District Attorney and Defense counsel.),,
429018,THE COURT: All right.,,
429019,(Discussion held off the record between Deputy District Attorney and Defense counsel.),,
429020,MR. COCHRAN: What we agreed is we will come back with Dean Uelmen first and then we will go right into the argument and time and the other two.,,
429021,THE COURT: Okay.,,
429022,1:30,,
429023,(At 11:42 A:m. The noon recess was taken until 1:30 P.M. of the same day.),,
429024,"Los Angeles, CALIFORNIA; WEDNESDAY, September 20, 1995 1:40 P.M. Department no.",,
429025,103 Hon.,,
429026,"Lance A: Ito, Judge APPEARANCES: (Appearances as heretofore noted.)",,
429027,"(Janet M. Moxham, CSR no.",,
429028,"4855, official reporter.)",,
429029,"(Christine M. Olson, CSR no.",,
429030,"2378, official reporter.)",,
429031,"(The following proceedings were held in open court, out of the presence of the jury:) THE COURT: All right.",,
429032,Back on the record in the Simpson matter.,,
429033,Let's take up the length of argument matter first.,,
429034,"MS. LEWIS: Your Honor, Miss Clark will be arguing that motion.",,
429035,I know she will be here momentarily.,,
429036,MR. BLASIER: May I take care of a bookkeeping matter while we are waiting for her?,,
429037,I just want to make sure the materials the court considered on the Whitehurst matter be made part of the record because I know you have seen things that we have not seen.,,
429038,THE COURT: All right.,,
429039,Then let's take care of the use of video matter.,,
429040,Can we do that one?,,
429041,MS. LEWIS: I'm arguing that one.,,
429042,MR. COCHRAN: Miss Chapman will be arguing that one.,,
429043,THE COURT: All right.,,
429044,Miss Chapman.,,
429045,"MS. CHAPMAN: Good afternoon, your Honor.",,
429046,"THE COURT: Good afternoon, counsel.",,
429047,"MS. CHAPMAN: Would your Honor like me to address the People's response, because you've read my moving papers.",,
429048,"Well, okay.",,
429049,I'll just start from the beginning.,,
429050,"The Defense-- THE COURT: Well, let me ask you this.",,
429051,"Don't you think there's some restrictions we ought to apply to snippets or whatever it is that you're going to use, to require that it not have--I notice that from time to time, the camera roams at people in the audience or goes to things that are not specifically the witness or the person who's doing the questioning.",,
429052,MS. CHAPMAN: Yes.,,
429053,THE COURT: Some restrictions?,,
429054,MS. CHAPMAN: Yes.,,
429055,We would not seek to use any videotape that had anything other than the witness.,,
429056,We would never want to pan over to Mr. Simpson or any other person in the courtroom.,,
429057,"So we can make that assurance to the court, that the only videotape of a witness testifying used would be that of the witness' face and demeanor.",,
429058,Okay.,,
429059,THE COURT: Any other comment?,,
429060,Have you prepared any examples of what it is you want to show?,,
429061,"MS. CHAPMAN: Well, the People talk about in their response that they think that there would be an undue consumption of time in arguing the admissibility.",,
429062,"First of all, I've spoken with Mr. Cochran about this, and he intends to only use about 10 snippets of videotape in closing argument.",,
429063,"So I don't think that there would be an undue consumption of time in having the court preview the videotape that we intend to use, and I don't believe that Mr. Cochran intends to use any videotape that's going to be considerably lengthy at all in any event.",,
429064,"So I think that if we were to set up a time where both sides could be here and preview the videotape that the Defense intends to use and that the People intend to use, if at all, that it wouldn't take very long at all.",,
429065,We could possibly do that Friday afternoon.,,
429066,THE COURT: Do you believe you would have those available by Friday?,,
429067,"MR. COCHRAN: Your Honor, if I might have a second with Miss Chapman.",,
429068,(Discussion held off the record between Defense counsel.),,
429069,MS. CHAPMAN: Okay.,,
429070,"Mr. Cochran says realistically by Monday afternoon, although I know that is a court holiday.",,
429071,I don't think it would take very long.,,
429072,THE COURT: All right.,,
429073,MS. CHAPMAN: The People also talk about in their response the turnaround time that they would need to respond by way of videotape.,,
429074,I think that the need to do that would be obviated also by having this preview session.,,
429075,They would then be made aware of what the court's rulings would be with respect to whatever videotape was admissible at closing argument and then they would have enough time to present to counsel and to the court what videotape they planned to use in their closing argument.,,
429076,So all of that would be before the time for the closing argument.,,
429077,They also speak about taking testimony out of context.,,
429078,I don't see that as being any different from reading from portions of a transcript during closing argument.,,
429079,"Obviously, counsel takes certain portions of the transcript, and the People are obviously able to respond in the manner that they feel necessary in their rebuttal.",,
429080,"Further, the People say that videotape is not an accurate representation.",,
429081,I think that it's clearly the most accurate representation of what occurred at the trial.,,
429082,"They speak about the angle being nonrepresentative, that the camera is in a different position than the jury view.",,
429083,"I think that it's very close, very similar and I don't think that that should be a reason that the court should not allow the use of videotape.",,
429084,"I think that I have addressed all of the arguments the People presented in their response, and I'm available to answer any questions the court may have.",,
429085,THE COURT: All right.,,
429086,"Thank you, Miss Chapman.",,
429087,"MS. CHAPMAN: The last thing I want to say is, we looked up California law.",,
429088,"There was nothing on the subject, but I did find some out-of-state cases, Illinois court, Indiana and Georgia.",,
429089,"All of them say it's basically at the court's discretion, and there are a number of cases which have allowed the use of videotape and audiotape in closing argument as well as graphics obviously.",,
429090,THE COURT: All right.,,
429091,Thank you.,,
429092,MS. CHAPMAN: Thank you.,,
429093,THE COURT: Miss Lewis.,,
429094,"MS. LEWIS: Good afternoon, your Honor.",,
429095,THE COURT: Good afternoon.,,
429096,"MS. LEWIS: Your Honor, every criminal case in this country has been argued and is currently argued and will in the future be argued based on the court record in the case and perhaps illustrative charts that either side may use.",,
429097,"In this courtroom, we are particularly fortunate for this case to have the use of the elmo and the graphics presentation that has been made available to the court and to counsel for both sides throughout the trial and which we will continue to have for closing argument.",,
429098,That alone is a unique feature of this trial that is not enjoyed by the vast majority of criminal cases that are argued throughout this country.,,
429099,"Now, when it comes down to the particular media videotape and broadcast, there are definite problems with it.",,
429100,"And, frankly, one of our concerns is that whatever the Defense may use--may choose to use may be taken out of context.",,
429101,"Now, when you're talking about a reporter's transcript where the arguing counsel has to cite the page and line, it's easy in most cases, though in this case, with 200 some volumes, 200 something volumes, it wouldn't be so fast.",,
429102,"But in normal cases, it's easy to pull out the transcript and see what the context was in.",,
429103,We don't have that quick turnaround ability here.,,
429104,"Even if we were given some amount of time to preview what Mr. Cochran--and I assume he's the one who is going to argue--intends to use and anyone else who is going to argue on the Defense side, even if had the opportunity to preview that, we would have to--there would presumably, because there has been throughout this trial, there would be reason for objections.",,
429105,We would be making those objections.,,
429106,It would take us time to find the context.,,
429107,"We might make representations to the court, but we'd have to go back and look.",,
429108,"And, frankly, it's difficult, especially with the--we're grateful for them, but they are government videotapes that we have.",,
429109,"We don't have counters on any of our videotapes, so that it's--on any of our videotape equipment I mean, our VCR playing equipment upstairs.",,
429110,THE COURT: You're kidding.,,
429111,MS. LEWIS: No.,,
429112,We don't.,,
429113,I was shocked when I first discovered that.,,
429114,"But unfortunately, we don't.",,
429115,"So it's very difficult to search through as you can imagine because you have to stop and listen periodically to what's been testified to, and it's a very, very difficult process, as we're discovering at the moment, to find things on the videotape.",,
429116,So the practical difficulties are going to create problems.,,
429117,"In addition, there are some other difficulties.",,
429118,THE COURT: So are you suggesting that the Prosecution is at some kind of technological disadvantage in this?,,
429119,"I mean, do you have access to the same tapes that the Defense has?",,
429120,MS. LEWIS: We have access to the same tapes.,,
429121,"No, your Honor.",,
429122,"I'm just suggesting it is a practical difficulty when you're talking about videotapes, videotape testimony, to go through and find the context that the Defense may cite with regard to any particular witness' testimony.",,
429123,"In addition, throughout the broadcast of this trial, as the court just mentioned, there are many times when the camera is focusing on other counsel, on the court, on members of the audience, on the Defendant's face.",,
429124,"And even though Defense counsel concedes that would not be appropriate to show, there are instances where that happened when the witness was giving critical context testimony.",,
429125,"In addition, in recent months in particular, for a good reason I'm sure, the stations who have been broadcasting--the stations who have been broadcasting have been cutting away frequently to commercials as I understand.",,
429126,"The revenue was down when they had high ratings, but no commercial time.",,
429127,"So there are many times now currently, which I don't know if the court's aware of this since you're here on the record, when they're breaking away to commercials.",,
429128,MR. COCHRAN: We promise they won't show any commercials during the closing argument.,,
429129,"MS. LEWIS: Your Honor, the point of that is that we may not have a context--if the Defense comes up with what we believe are misleading clips, there may not be a context available from the live broadcast readily available to us for us to supply the context.",,
429130,"THE COURT: Well, Miss Lewis, let's suppose that as one of the requirements, I've already indicated that a likely restriction would be that the videotape would only be of the witness' testimony only, no other views allowed, that these would have to be previewed and any preview was likely to require a citation to the transcript as to where it's coming from so that both sides have the ability to look forward and backward.",,
429131,And both sides have the advantage of having the real time transcript on your computer disk.,,
429132,You can do word searches back and forth.,,
429133,I mean it's pretty easy to find.,,
429134,"That's why I've given you all this fancy, smancy stuff.",,
429135,MS. LEWIS: All of that is wonderful when it comes to the record.,,
429136,"And as most attorneys rely on when it comes to closing argument, we all rely on the record when we want to quote what a witness has said.",,
429137,The media broadcasting is not part of the record in this case.,,
429138,"And for the practical difficulty which I mentioned in terms of searching the videotape--searching the disk is not a problem, but to have the jury presented with something that this witness, a witness has said out of context and then to stand up here and try to read the context testimony or even put the context testimony in writing on the elmo doesn't make up for their advantage that--that side's advantage in having shown the live testimony as to the point the Defense wanted to make critical.",,
429139,"Now, there's some other problems as well as--which I've set forth in the brief.",,
429140,So I won't go on at length.,,
429141,But the angle of the camera is at a high angle.,,
429142,It is high up in the courtroom.,,
429143,"And to point to the witnesses in a downward angle and quite to the side so that the demeanor observed by the lens is not the same demeanor that these jurors who are sitting lower than the witness or substantially level with the witness enjoyed, so that the demeanor is not even the demeanor that was had on the record if there could have been a record in terms of the eyes of these jurors and what they saw when they looked straight around at the witness testifying, it's not the same.",,
429144,So it does not portray the same image that these jurors captured in their minds' eye.,,
429145,So it is not a truly representative angle.,,
429146,"And it reminds me of--I'm not that big a sports fan, but in football games, I know there's quite a bit of controversy over use of the instant replays because, depending on what angle is captured, something may not have appeared to be so.",,
429147,"Now, this is less important when you're talking about a person talking, but it still demonstrates the point that it is a different perspective from what the jurors had.",,
429148,So it doesn't necessarily at all record or be the best--is the best recordation of that witness' testimony.,,
429149,"So--and, your Honor, we've heard throughout the course of this trial from both sides on what everyone's intentions were and the intentions when it came to witnesses and intentions when it came to who was going to be called by either side, and Miss Chapman makes the point about Mr. Cochran's intentions at this point in time.",,
429150,"Suppose the People after the People's opening argument, perhaps Mr. Cochran might want to change his intentions with what he uses.",,
429151,That will consume time throughout the trial--I mean throughout the closing argument and during argument.,,
429152,There's additional practical considerations.,,
429153,We're not ready to preview it.,,
429154,"If the court does allow this, the Prosecution is not yet in a position to be able to show the other side what we have and I don't--I can't even make an accurate representation yet to the court in terms of when we would be able to do that.",,
429155,"Monday is a Jewish holiday and, you know, the lead Prosecutor in this case needs to be here for something like that, and that would certainly be unfair of the court to require any preview be made on that particular day.",,
429156,"So that there are a lot of practical problems, your Honor.",,
429157,"And we do enjoy, as I mentioned, the benefits of this elaborate graphic presentation system through the elmo and the monitors to the jury, and that can be effectively utilized as well as all the traditional means and as well as any videotape which was shown during trial and was entered as an exhibit.",,
429158,"Any evidence that came in as the case--into the case as evidence, of course, they can use the visual equipment to portray that.",,
429159,"So they will--both sides will have the luxury, if there's any videotapes they want to display, of having that ability of displaying some live action, for lack of a better word, to break up what might be a monotonous argument by doing that.",,
429160,So the practical problems clearly outweigh any usefulness this could have.,,
429161,"In addition, your Honor, it's very likely, given the number of witnesses we've had in this case and the vigorousness with which it's been litigated on both sides, that this would prolong the length of closing arguments for both sides, not only in litigating what's going to be used and allowed to be used, but in the actual presentation of these things because they'd have to be explained and set up in advance as to what the witness was saying at the time.",,
429162,"And the court I know is eager, as are the Prosecutors, to get this case to the jury.",,
429163,"That is our foremost consideration, and it's--this is something with regard to closing argument that has too easy a potential to be misused.",,
429164,We do not enjoy practicalities in terms of the technology or the turnaround time with which we would be able to glean the context and situations where the Defense might want to use it.,,
429165,And the court--I submit the court's exercise of discretion should be in favor of not allowing this for either side.,,
429166,"It's simply not necessary and could easily cause--prolong litigation, undue consumption of time both before and during closing argument.",,
429167,THE COURT: All right.,,
429168,"Thank you, counsel.",,
429169,"MS. CHAPMAN: With respect to Miss Lewis' concern about the practical aspect of this, it seems to me that it's far more practical to preview the videotape than it would be in a normal closing argument situation where counsel would simply refer to the reporter's transcript and then opposing counsel would have to look up the transcript at that moment without any prior warning at all except for at that moment's time.",,
429170,"In this--in this matter, we're going to have a day before closing arguments where the People will have an opportunity to see everything that's going to be presented.",,
429171,So it's going to run much more smoothly than it would if simply a transcript were used.,,
429172,THE COURT: But Miss Lewis does raise the issue that we have agreed to be in recess on the 25th.,,
429173,MS. CHAPMAN: It's my belief that that preview session is not going to take very long.,,
429174,I really don't anticipate that the Defense is going to use a great deal of videotape.,,
429175,I don't expect that the Prosecution is going to use a lot of videotape since they're opposing this motion.,,
429176,"So whatever we do, I think it can be done in a short amount of time.",,
429177,We can do it first thing Tuesday morning.,,
429178,THE COURT: When do you anticipate your side would be able to isolate those passages at least by reference to the reporter's transcript?,,
429179,Say by 5:00 o'clock Friday?,,
429180,MR. COCHRAN: Yes.,,
429181,MS. CHAPMAN: Yes.,,
429182,By 5:00 o'clock Friday.,,
429183,THE COURT: All right.,,
429184,MS. CHAPMAN: Okay.,,
429185,"With respect to Miss Lewis' arguments regarding the angle, Mr. Blasier points out that each of the jurors had a different perspective from one another.",,
429186,So I really don't think that that is of primary importance.,,
429187,And it's also interesting that the People are arguing about the time limits in closing argument.,,
429188,It was the Defense position that closing argument itself should be limited in terms of time and the Prosecution wants to have an unlimited amount of time to argue.,,
429189,"Obviously, since we're arguing for a limited amount of closing argument time, then we would fit our videotape into that amount of time.",,
429190,"As I emphasized over and over in this argument, we don't intend to use a lot of the videotape.",,
429191,I don't think it's going to take a lot of time for the court to preview and I don't think it will take a lot of time in closing argument itself.,,
429192,THE COURT: I suspect that all 10 of these snippets aren't going to come as any surprise as to which 10 they are.,,
429193,MS. CHAPMAN: I don't think so.,,
429194,MR. COCHRAN: I don't think so.,,
429195,Exactly 10.,,
429196,I'm thinking you can probably guess.,,
429197,THE COURT: I could guess as to which--I could guess at least as to six or eight of them.,,
429198,MR. COCHRAN: I'm sure.,,
429199,MS. CHAPMAN: But it seems like we should cross this bridge as we come to it.,,
429200,"The court is going to have to make a determination at some point as to what is appropriate with respect to the exhibits and graphics, and we'd just like to put the audiotape and videotape along with that.",,
429201,"Obviously, if the court finds something inappropriate in any of the graphics or demonstrative evidence or videotape, the court will say so and rule that to be inadmissible.",,
429202,"So I ask for an opportunity to preview to the court and counsel what we intend to use, and then the court could make its ruling at that time.",,
429203,THE COURT: All right.,,
429204,"Thank you, counsel.",,
429205,"MS. LEWIS: May I make a couple of additional points, your Honor, please, briefly?",,
429206,"THE COURT: If it's absolutely necessary, Miss Lewis.",,
429207,MS. LEWIS: We don't have all of the taped proceedings in this case.,,
429208,"We have made a valiant effort to do it throughout the trial, but there have been times when the equipment malfunctioned.",,
429209,"Other times, we simply didn't do it.",,
429210,"So not only is there a practical problem from our point of view in locating the context and so forth, but we may not even have the tape, even assuming there was live coverage.",,
429211,"And there's an additional point which I did raise in my brief that I wanted to mention, that the--there are many instances where the--well, I think in every instance if I'm not mistaken, the logo or channel number of the broadcaster is visible at some portion of the screen, which would have to be excised out.",,
429212,It would be inappropriate to draw the jury's attention to the fact that the media has been broadcasting this.,,
429213,"I know they are aware of it, but that would only heighten it when they're staring at a witness since they're not allowed to watch television coverage or anything, I recall that, when they're back at the hotel since they've been sequestered.",,
429214,"In addition, there are comments that appear in much of the live coverage underneath the witness, description of what they're testifying to or some context which is perfectly appropriate in terms of the media providing entertainment to their viewing audience, but totally inappropriate, again, in terms of appearing to have some sort of an official endorsement because of the professional manner in which it's displayed of any--any description of the witness.",,
429215,May I have just a moment?,,
429216,(Brief pause.),,
429217,"MS. LEWIS: In addition, if any of the footage that's used is news coverage of the--any portion of the testimony as opposed to the channel 5 or CNN or court TV's live broadcast, that too is going to be demonstrated by whatever it is on--that's on there with the symbols and statements and so forth, and, of course, that would highlight in a--totally improperly whatever that news organization felt appropriate to show that day.",,
429218,"That would give it extra emphasis or extra authority or extra deference that the jury, of course, is not allowed to give and that would be a distraction as well.",,
429219,"There's a lot of practical problems from our humble point of view as civil servants with a--I notice there's a lot of us on this case, but we still have limited abilities and limited technology and limited dollars, especially to spend on something such as closing argument when we do have these wonderful courtroom graphics available to us.",,
429220,THE COURT: All right.,,
429221,"Thank you, counsel.",,
429222,All right.,,
429223,"The request to be allowed to use videotape, quote, unquote, snippets of testimony during the course of argument will be granted under the following terms and conditions: The snippets or the outtakes that can be used may depict the witness and the witness only, that it must come from videotape that is available to both sides, that the parties--that the Defense shall file by the close of business Friday, which I will deem to be 5:00 o'clock P.M. on Friday, the 22nd, the transcript citations of the excerpts that they wish to use.",,
429224,"Because the Prosecution has technical disadvantages apparently, I'll allow them leave until Tuesday morning, the 26th, to submit their citations-- MR. COCHRAN: Your Honor, can I say something?",,
429225,"THE COURT: No, counsel--to the transcript.",,
429226,And we will have the screening of the snippets or any outtakes in reference to the transcript at 8:00 A:m. On Tuesday.,,
429227,"MS. LEWIS: Your Honor, you said filed by 5:00 P.M. did you mean to indicate as well the Defense should fax or somehow supply a copy-- THE COURT: Well, I assume you all still will be here Friday afternoon.",,
429228,MS. LEWIS: We will I assume.,,
429229,THE COURT: All right.,,
429230,But the court will preview each one of the outtakes that are to be used.,,
429231,MS. LEWIS: Thank you.,,
429232,"THE COURT: Thank you, counsel.",,
429233,MS. CHAPMAN: Thank you.,,
429234,THE COURT: All right.,,
429235,Length of argument argument.,,
429236,"MR. COCHRAN: Ready, your Honor.",,
429237,"MR. DARDEN: Miss Clark is on her way, your Honor.",,
429238,We thought we were going to the motion to suppress.,,
429239,MS. LEWIS: Mr. Uelmen is trying to catch a plane out.,,
429240,Perhaps he would enjoy doing the motion to suppress-- MR. UELMEN: No.,,
429241,"I'm here for the-- MS. LEWIS: The court has--your Honor, we are-- MR. COCHRAN: Defense is ready to get Miss Clark down immediately.",,
429242,"THE COURT: I thought we had an agreement on order of our discussion, that the length of argument was going to go first and then the videos.",,
429243,Let's move on to the additional motion to suppress.,,
429244,MS. LEWIS: Here she is.,,
429245,MR. COCHRAN: There she is now.,,
429246,THE COURT: All right.,,
429247,"Good afternoon, Miss Clark.",,
429248,Are you prepared to go forward with the length of argument discussion?,,
429249,MS. CLARK: Yes.,,
429250,THE COURT: All right.,,
429251,Mr. Cochran.,,
429252,"MR. COCHRAN: Your Honor, I think it's poetic justice that as I stand before you to argue the length of motion--argument for closing argument, I want to make this a short argument.",,
429253,I think that's very appropriate.,,
429254,"Our papers I think will speak for what we are talking about here, your Honor.",,
429255,We've all seen this jury.,,
429256,We've seen their faces.,,
429257,"We've seen and we remember that during voir dire, we promised them that they would get this case in April.",,
429258,They will now get this case close to October.,,
429259,"That probably says something about all of our credibility, and it seems to me that in order for this jury--to restore their credibility in the counsel, certainly at least we need to limit our argument.",,
429260,I think one of the worse things we could do is to get up and try to talk to them for two or three days based upon some idea that this case is complex.,,
429261,They've heard the evidence.,,
429262,"You've said so many times, your Honor, these are smart people, they've heard the evidence.",,
429263,"Certainly we hope they've kept an open mind, but they know what they feel about all these witnesses at this point.",,
429264,"I think some of your recent rulings have tried to tell us enough already, and that's really the theme that we picked up here from you and from the jury.",,
429265,It seems that everybody understands that except the Prosecution.,,
429266,"And so toward that end, we've said, given this case, given all of our experience in trying cases, we believe that we should be able to concise our arguments, even with videotape, into one full day, both sides.",,
429267,"If Miss Clark starts to argue on Tuesday, she has from 9:00 until 5:00 or whatever hours you said, if we start to argue on Wednesday, we have a like amount of time.",,
429268,"In fact, I think what really we're saying is that she has perhaps a little less than we do because in the total of her argument, it's going to come to the same amount.",,
429269,"In other words, we wouldn't have all day Thursday to try to rebut what we do on Wednesday.",,
429270,That would be unfair I think we all agree.,,
429271,"But at any rate, what I'm concerned about is that they get up and try to argue for like two and a half days.",,
429272,And then let's assume that she does.,,
429273,Let's assume it's unwise to try to argue two and a half days next week.,,
429274,We would then go to Thursday afternoon.,,
429275,You are going to be dark on Friday and Monday.,,
429276,What are we to do?,,
429277,"Start my argument on Thursday afternoon, then come back on Tuesday?",,
429278,"I want to tell you, I had that experience during opening statement.",,
429279,That's not fair to Mr. Simpson or to the jurors.,,
429280,THE COURT: That might be an ideal time for you because you could leave them with the last thought over a long weekend.,,
429281,"MR. COCHRAN: Well, if I thought I could finish it in a half day, that might be an ideal time.",,
429282,"But I think, your Honor, we need a little more than a half day.",,
429283,"So what I'm asking really is for some fundamental fairness at the end and I am asking you to do what you've done so very often in this case, is use your discretion.",,
429284,This is an area of discretion.,,
429285,"You want to protect these jurors, and that's all we are saying.",,
429286,"We're not trying to dictate anything anybody does, because in the final analysis, we have to use our own good judgment.",,
429287,And I think Miss Clark will do that also.,,
429288,"But it seems to me, as very often in this case, we need some guidelines to help us use our good judgment.",,
429289,And all I want is fairness.,,
429290,"You know, her rebuttal argument is limited to rebut what we have.",,
429291,"So if you give us a finite amount of time, if we have six hours and she uses five and a half, then she's going to be left with only a half hour at the end.",,
429292,So I think that's the way it should be carved out and I think that's fair to everybody.,,
429293,"I just venture to guess if you submitted this to the jurors, they'd probably ask for less than a day of argument, if it was left up to them.",,
429294,And so I think we have to have them in mind.,,
429295,"After all, this is supposedly for them to tie this case together.",,
429296,"We welcome this opportunity, but I think we have to make the most of the opportunity.",,
429297,"And in order to make the most of the opportunity, it seems to me we do it in a concise, cogent, persuasive fashion so these people get the message.",,
429298,That's all I'm really asking.,,
429299,"So specifically, we ask that the argument be limited to one day per side--we understand what is going to happen--and we get this case to the jury by the end of Thursday, September 28th, 1995, this case goes to that jury.",,
429300,"We want to be part of that, your Honor.",,
429301,THE COURT: All right.,,
429302,"Thank you, counsel.",,
429303,Miss Clark.,,
429304,"MS. CLARK: Thank you, your Honor.",,
429305,We filed a brief with the court in response to this request.,,
429306,I find it interesting there was case law in the area.,,
429307,I didn't think there would be.,,
429308,"People versus green, it's almost a hundred years old, but it has been the recognized principal for over a hundred years that the length of argument has to be governed by the length and the complexity of the case.",,
429309,"As the court has seen, this is a very complex case, made more so by the manner in which it's been tried.",,
429310,It's a physical evidence case.,,
429311,This court knows very well the complexities of the circumstantial evidence premised on physical evidence.,,
429312,We have had enormous amounts of scientific testimony.,,
429313,"We have had testimony from a number of experts on each area of physical evidence, blood, hair, fiber as well as the Coroner.",,
429314,It's been extensive.,,
429315,"If it was the intent of the Defense to get this case quickly to the jury, then the Defense did not have to spend almost a week talking to the jury through their expert about the movement of an envelope a few inches because the Coroner moved the body.",,
429316,"If the Defense wanted to limit the time that it took this case to get to the jury, it did not have to question Detective Lange for eight days on cross-examination.",,
